GO_t term CLIN_Pr NOCLIN_Pr CLIN_Abs NOCLIN_Abs
GO 1903960 45 97 0 0
GO 1903961 45 96 0 1
GO 1904047 45 96 0 1
GO 1904062 45 96 0 1
GO 1904064 45 96 0 1
GO 1904082 45 94 0 3
GO 1904680 45 97 0 0
GO 1904688 44 97 1 0
GO 1904690 44 97 1 0
GO 1904823 0 13 45 84
GO 1904892 0 1 45 96
GO 1904893 0 1 45 96
GO 1904949 45 97 0 0
GO 1905039 45 97 0 0
GO 1905347 45 97 0 0
GO 1905348 45 97 0 0
GO 1905368 45 97 0 0
GO 1905369 45 97 0 0
GO 1905475 45 97 0 0
GO 1905939 0 1 45 96
GO 1905940 0 1 45 96
GO 1905957 0 1 45 96
GO 1905958 0 1 45 96
GO 1990002 5 22 40 75
GO 1990063 45 97 0 0
GO 1990077 45 96 0 1
GO 1990097 45 96 0 1
GO 1990099 45 96 0 1
GO 1990104 0 1 45 96
GO 1990145 45 94 0 3
GO 1990169 45 61 0 36
GO 1990170 0 1 45 96
GO 1990178 0 1 45 96
GO 1990195 45 97 0 0
GO 1990196 45 97 0 0
GO 1990204 45 97 0 0
GO 1990220 45 97 0 0
GO 1990228 45 97 0 0
GO 1990230 45 97 0 0
GO 1990234 45 97 0 0
GO 1990238 45 97 0 0
GO 1990275 45 97 0 0
GO 1990281 45 97 0 0
GO 1990351 45 97 0 0
GO 1990359 21 2 24 95
GO 1990391 45 97 0 0
GO 1990397 45 95 0 2
GO 1990451 0 1 45 96
GO 1990481 45 97 0 0
GO 1990497 44 95 1 2
GO 1990507 44 97 1 0
GO 1990542 1 1 44 96
GO 1990748 45 97 0 0
GO 1990778 45 96 0 1
GO 1990817 43 97 2 0
GO 1990822 0 14 45 83
GO 1990827 20 19 25 78
GO 1990837 45 97 0 0
GO 1990856 44 97 1 0
GO 1990904 45 97 0 0
GO 1990928 45 97 0 0
GO 2000026 0 1 45 96
GO 2000104 45 97 0 0
GO 2000105 45 97 0 0
GO 2000112 45 97 0 0
GO 2000113 45 97 0 0
GO 2000142 45 97 0 0
GO 2000143 45 97 0 0
GO 2000144 45 97 0 0
GO 2000145 43 50 2 47
GO 2000146 18 20 27 77
GO 2000185 45 97 0 0
GO 2000186 45 97 0 0
GO 2000194 0 1 45 96
GO 2000195 0 1 45 96
GO 2000241 0 1 45 96
GO 2000242 0 1 45 96
GO 2000282 45 97 0 0
GO 2000354 0 1 45 96
GO 2000355 0 1 45 96
GO 2000371 45 96 0 1
GO 2000372 45 96 0 1
GO 2000535 1 0 44 97
GO 2000765 45 97 0 0
GO 2000766 45 97 0 0
GO 2000767 44 97 1 0
GO 2001020 45 97 0 0
GO 2001023 8 10 37 87
GO 2001057 45 94 0 3
GO 2001065 0 1 45 96
GO 2001124 0 1 45 96
GO 2001125 0 1 45 96
GO 2001141 45 97 0 0
GO 2001251 45 96 0 1
