"","G","Gene","MC","WTC","MD","WTD","Fisher.p","phi","OR1","OR2"
"1603","GO",9162,22,97,0,0,1,NA,"NaN",NA
"1604","GO",9163,22,97,0,0,1,NA,"NaN",NA
"1605","GO",9164,22,97,0,0,1,NA,"NaN",NA
"1606","GO",9165,22,97,0,0,1,NA,"NaN",NA
"1607","GO",9166,22,97,0,0,1,NA,"NaN",NA
"1608","GO",9167,22,97,0,0,1,NA,"NaN",NA
"1609","GO",9168,22,97,0,0,1,NA,"NaN",NA
"1610","GO",9173,22,97,0,0,1,NA,"NaN",NA
"1611","GO",9174,22,97,0,0,1,NA,"NaN",NA
"1612","GO",9175,22,97,0,0,1,NA,"NaN",NA
"1613","GO",9176,22,96,0,1,1,-0.044,"0.000",Inf
"1614","GO",9177,22,96,0,1,1,-0.044,"0.000",Inf
"1615","GO",9179,22,97,0,0,1,NA,"NaN",NA
"1616","GO",9180,21,96,1,1,0.337,0.106,"4.570",0.219
"1617","GO",9185,22,97,0,0,1,NA,"NaN",NA
"1618","GO",9186,22,96,0,1,1,-0.044,"0.000",Inf
"1619","GO",9187,22,94,0,3,1,-0.077,"0.000",Inf
"1620","GO",9188,21,96,1,1,0.337,0.106,"4.570",0.219
"1621","GO",9189,22,96,0,1,1,-0.044,"0.000",Inf
"1622","GO",9190,22,94,0,3,1,-0.077,"0.000",Inf
"1623","GO",9196,22,96,0,1,1,-0.044,"0.000",Inf
"1624","GO",9197,22,96,0,1,1,-0.044,"0.000",Inf
"1625","GO",9199,22,97,0,0,1,NA,"NaN",NA
"1626","GO",9200,22,97,0,0,1,NA,"NaN",NA
"1627","GO",9201,22,97,0,0,1,NA,"NaN",NA
"1628","GO",9202,22,96,0,1,1,-0.044,"0.000",Inf
"1629","GO",9203,22,97,0,0,1,NA,"NaN",NA
"1630","GO",9204,22,97,0,0,1,NA,"NaN",NA
"1631","GO",9205,22,97,0,0,1,NA,"NaN",NA
"1632","GO",9206,22,97,0,0,1,NA,"NaN",NA
"1633","GO",9208,22,97,0,0,1,NA,"NaN",NA
"1634","GO",9209,22,97,0,0,1,NA,"NaN",NA
"1635","GO",9210,22,97,0,0,1,NA,"NaN",NA
"1636","GO",9211,22,97,0,0,1,NA,"NaN",NA
"1637","GO",9212,22,96,0,1,1,-0.044,"0.000",Inf
"1638","GO",9213,22,97,0,0,1,NA,"NaN",NA
"1639","GO",9214,22,6,0,91,7.31e-19,-0.859,"0.000",Inf
"1640","GO",9215,22,97,0,0,1,NA,"NaN",NA
"1641","GO",9217,22,97,0,0,1,NA,"NaN",NA
"1642","GO",9218,22,97,0,0,1,NA,"NaN",NA
"1643","GO",9219,22,97,0,0,1,NA,"NaN",NA
"1644","GO",9220,22,97,0,0,1,NA,"NaN",NA
"1645","GO",9221,22,97,0,0,1,NA,"NaN",NA
"1646","GO",9222,22,97,0,0,1,NA,"NaN",NA
"1647","GO",9223,22,97,0,0,1,NA,"NaN",NA
"1648","GO",9224,22,97,0,0,1,NA,"NaN",NA
"1649","GO",9225,22,97,0,0,1,NA,"NaN",NA
"1650","GO",9226,22,97,0,0,1,NA,"NaN",NA
"1651","GO",9228,22,97,0,0,1,NA,"NaN",NA
"1652","GO",9229,21,97,1,0,0.185,0.193,"Inf",0
"1653","GO",9231,22,97,0,0,1,NA,"NaN",NA
"1654","GO",9233,22,97,0,0,1,NA,"NaN",NA
"1655","GO",9234,22,97,0,0,1,NA,"NaN",NA
"1656","GO",9235,22,97,0,0,1,NA,"NaN",NA
"1657","GO",9236,22,97,0,0,1,NA,"NaN",NA
"1658","GO",9237,0,1,22,96,1,0.044,"Inf",0
"1659","GO",9238,0,1,22,96,1,0.044,"Inf",0
"1660","GO",9239,0,1,22,96,1,0.044,"Inf",0
"1661","GO",9240,22,97,0,0,1,NA,"NaN",NA
"1662","GO",9242,3,30,19,67,0.12,0.15,"2.840",0.353
"1663","GO",9243,2,19,20,78,0.357,0.107,"2.440",0.411
"1664","GO",9244,22,97,0,0,1,NA,"NaN",NA
"1665","GO",9245,22,97,0,0,1,NA,"NaN",NA
"1666","GO",9246,11,32,11,65,0.147,-0.137,"0.492",2.03
"1667","GO",9247,22,97,0,0,1,NA,"NaN",NA
"1668","GO",9249,22,97,0,0,1,NA,"NaN",NA
"1669","GO",9250,22,97,0,0,1,NA,"NaN",NA
"1670","GO",9251,0,30,22,67,0.000951,0.276,"Inf",0
"1671","GO",9252,22,97,0,0,1,NA,"NaN",NA
"1672","GO",9253,22,97,0,0,1,NA,"NaN",NA
"1673","GO",9254,22,97,0,0,1,NA,"NaN",NA
"1674","GO",9256,22,96,0,1,1,-0.044,"0.000",Inf
"1675","GO",9257,22,96,0,1,1,-0.044,"0.000",Inf
"1676","GO",9259,22,97,0,0,1,NA,"NaN",NA
"1677","GO",9260,22,97,0,0,1,NA,"NaN",NA
"1678","GO",9261,22,97,0,0,1,NA,"NaN",NA
"1679","GO",9262,22,97,0,0,1,NA,"NaN",NA
"1680","GO",9263,22,97,0,0,1,NA,"NaN",NA
"1681","GO",9264,22,97,0,0,1,NA,"NaN",NA
"1682","GO",9265,22,97,0,0,1,NA,"NaN",NA
"1683","GO",9266,22,97,0,0,1,NA,"NaN",NA
"1684","GO",9267,22,97,0,0,1,NA,"NaN",NA
"1685","GO",9268,22,97,0,0,1,NA,"NaN",NA
"1686","GO",9271,21,97,1,0,0.185,0.193,"Inf",0
"1687","GO",9272,0,2,22,95,1,0.062,"Inf",0
"1688","GO",9273,22,97,0,0,1,NA,"NaN",NA
"1689","GO",9274,22,97,0,0,1,NA,"NaN",NA
"1690","GO",9276,22,97,0,0,1,NA,"NaN",NA
"1691","GO",9279,22,97,0,0,1,NA,"NaN",NA
"1692","GO",9288,22,97,0,0,1,NA,"NaN",NA
"1693","GO",9289,14,50,8,47,0.35,-0.094,"0.608",1.64
"1694","GO",9292,0,4,22,93,1,0.089,"Inf",0
"1695","GO",9294,0,4,22,93,1,0.089,"Inf",0
"1696","GO",9295,22,97,0,0,1,NA,"NaN",NA
"1697","GO",9297,22,97,0,0,1,NA,"NaN",NA
"1698","GO",9305,22,97,0,0,1,NA,"NaN",NA
"1699","GO",9306,22,97,0,0,1,NA,"NaN",NA
"1700","GO",9308,22,97,0,0,1,NA,"NaN",NA
"1701","GO",9309,22,97,0,0,1,NA,"NaN",NA
"1702","GO",9310,0,19,22,78,0.0222,0.208,"Inf",0
"1703","GO",9311,22,97,0,0,1,NA,"NaN",NA
"1704","GO",9312,22,97,0,0,1,NA,"NaN",NA
"1705","GO",9313,0,28,22,69,0.00181,0.264,"Inf",0
"1706","GO",9314,22,97,0,0,1,NA,"NaN",NA
"1707","GO",9316,22,96,0,1,1,-0.044,"0.000",Inf
"1708","GO",9318,22,97,0,0,1,NA,"NaN",NA
"1709","GO",9319,21,56,1,41,0.000433,-0.306,"0.065",15.4
"1710","GO",9321,22,96,0,1,1,-0.044,"0.000",Inf
"1711","GO",9322,22,62,0,35,0.000214,-0.307,"0.000",Inf
"1712","GO",9324,0,3,22,94,1,0.077,"Inf",0
"1713","GO",9325,22,86,0,11,0.213,-0.152,"0.000",Inf
"1714","GO",9326,22,35,0,62,6.77e-09,-0.497,"0.000",Inf
"1715","GO",9328,22,95,0,2,1,-0.062,"0.000",Inf
"1716","GO",9330,22,97,0,0,1,NA,"NaN",NA
"1717","GO",9331,0,4,22,93,1,0.089,"Inf",0
"1718","GO",9333,22,97,0,0,1,NA,"NaN",NA
"1719","GO",9337,22,97,0,0,1,NA,"NaN",NA
"1720","GO",9338,22,97,0,0,1,NA,"NaN",NA
"1721","GO",9344,0,1,22,96,1,0.044,"Inf",0
"1722","GO",9350,0,1,22,96,1,0.044,"Inf",0
"1723","GO",9355,19,78,3,19,0.762,-0.06,"0.648",1.54
"1724","GO",9358,20,43,2,54,7.92e-05,-0.362,"0.0796",12.6
"1725","GO",9360,22,97,0,0,1,NA,"NaN",NA
"1726","GO",9361,22,96,0,1,1,-0.044,"0.000",Inf
"1727","GO",9366,0,1,22,96,1,0.044,"Inf",0
"1728","GO",9372,22,97,0,0,1,NA,"NaN",NA
"1729","GO",9374,22,97,0,0,1,NA,"NaN",NA
"1730","GO",9376,22,97,0,0,1,NA,"NaN",NA
"1731","GO",9378,22,97,0,0,1,NA,"NaN",NA
"1732","GO",9379,22,97,0,0,1,NA,"NaN",NA
"1733","GO",9380,22,97,0,0,1,NA,"NaN",NA
"1734","GO",9381,22,97,0,0,1,NA,"NaN",NA
"1735","GO",9382,22,97,0,0,1,NA,"NaN",NA
"1736","GO",9383,22,97,0,0,1,NA,"NaN",NA
"1737","GO",9384,0,5,22,92,0.583,0.1,"Inf",0
"1738","GO",9392,22,97,0,0,1,NA,"NaN",NA
"1739","GO",9394,22,97,0,0,1,NA,"NaN",NA
"1740","GO",9395,0,1,22,96,1,0.044,"Inf",0
"1741","GO",9396,22,97,0,0,1,NA,"NaN",NA
"1742","GO",9401,22,97,0,0,1,NA,"NaN",NA
"1743","GO",9403,22,97,0,0,1,NA,"NaN",NA
"1744","GO",9404,22,97,0,0,1,NA,"NaN",NA
"1745","GO",9405,22,97,0,0,1,NA,"NaN",NA
"1746","GO",9407,22,94,0,3,1,-0.077,"0.000",Inf
"1747","GO",9408,22,97,0,0,1,NA,"NaN",NA
"1748","GO",9409,22,97,0,0,1,NA,"NaN",NA
"1749","GO",9410,21,95,1,2,0.462,0.062,"2.260",0.442
"1750","GO",9411,22,97,0,0,1,NA,"NaN",NA
"1751","GO",9415,0,4,22,93,1,0.089,"Inf",0
"1752","GO",9416,22,97,0,0,1,NA,"NaN",NA
"1753","GO",9420,22,95,0,2,1,-0.062,"0.000",Inf
"1754","GO",9421,22,95,0,2,1,-0.062,"0.000",Inf
"1755","GO",9423,22,97,0,0,1,NA,"NaN",NA
"1756","GO",9424,22,97,0,0,1,NA,"NaN",NA
"1757","GO",9425,22,97,0,0,1,NA,"NaN",NA
"1758","GO",9432,22,97,0,0,1,NA,"NaN",NA
"1759","GO",9435,22,97,0,0,1,NA,"NaN",NA
"1760","GO",9436,0,37,22,60,0.000177,0.32,"Inf",0
"1761","GO",9437,0,22,22,75,0.0122,0.227,"Inf",0
"1762","GO",9438,22,97,0,0,1,NA,"NaN",NA
"1763","GO",9439,0,8,22,89,0.349,0.128,"Inf",0
"1764","GO",9440,0,8,22,89,0.349,0.128,"Inf",0
"1765","GO",9442,0,3,22,94,1,0.077,"Inf",0
"1766","GO",9443,22,97,0,0,1,NA,"NaN",NA
"1767","GO",9445,22,97,0,0,1,NA,"NaN",NA
"1768","GO",9446,22,97,0,0,1,NA,"NaN",NA
"1769","GO",9447,0,2,22,95,1,0.062,"Inf",0
"1770","GO",9448,22,53,0,44,1.26e-05,-0.365,"0.000",Inf
"1771","GO",9450,22,53,0,44,1.26e-05,-0.365,"0.000",Inf
"1772","GO",9451,22,97,0,0,1,NA,"NaN",NA
"1773","GO",9486,21,56,1,41,0.000433,-0.306,"0.065",15.4
"1774","GO",9507,0,1,22,96,1,0.044,"Inf",0
"1775","GO",9532,0,1,22,96,1,0.044,"Inf",0
"1776","GO",9536,0,1,22,96,1,0.044,"Inf",0
"1777","GO",9547,0,1,22,96,1,0.044,"Inf",0
"1778","GO",9570,0,1,22,96,1,0.044,"Inf",0
"1779","GO",9593,0,1,22,96,1,0.044,"Inf",0
"1780","GO",9597,0,7,22,90,0.346,0.119,"Inf",0
"1781","GO",9605,22,97,0,0,1,NA,"NaN",NA
"1782","GO",9607,22,97,0,0,1,NA,"NaN",NA
"1783","GO",9615,22,97,0,0,1,NA,"NaN",NA
"1784","GO",9617,0,2,22,95,1,0.062,"Inf",0
"1785","GO",9620,0,1,22,96,1,0.044,"Inf",0
"1786","GO",9628,22,97,0,0,1,NA,"NaN",NA
"1787","GO",9635,0,4,22,93,1,0.089,"Inf",0
"1788","GO",9636,22,97,0,0,1,NA,"NaN",NA
"1789","GO",9651,22,97,0,0,1,NA,"NaN",NA
"1790","GO",9653,1,4,21,93,1,-0.008,"0.903",1.11
"1791","GO",9675,22,96,0,1,1,-0.044,"0.000",Inf
"1792","GO",9712,0,1,22,96,1,0.044,"Inf",0
"1793","GO",9713,0,1,22,96,1,0.044,"Inf",0
"1794","GO",9719,22,97,0,0,1,NA,"NaN",NA
"1795","GO",9725,0,1,22,96,1,0.044,"Inf",0
"1796","GO",9737,0,1,22,96,1,0.044,"Inf",0
"1797","GO",9738,0,1,22,96,1,0.044,"Inf",0
"1798","GO",9755,0,1,22,96,1,0.044,"Inf",0
"1799","GO",9787,0,1,22,96,1,0.044,"Inf",0
"1800","GO",9788,0,1,22,96,1,0.044,"Inf",0
"1801","GO",9790,0,1,22,96,1,0.044,"Inf",0
"1802","GO",9847,0,1,22,96,1,0.044,"Inf",0
"1803","GO",9850,0,2,22,95,1,0.062,"Inf",0
"1804","GO",9852,0,2,22,95,1,0.062,"Inf",0
"1805","GO",9888,0,1,22,96,1,0.044,"Inf",0
"1806","GO",9889,22,97,0,0,1,NA,"NaN",NA
"1807","GO",9890,22,97,0,0,1,NA,"NaN",NA
"1808","GO",9891,22,97,0,0,1,NA,"NaN",NA
"1809","GO",9892,22,97,0,0,1,NA,"NaN",NA
"1810","GO",9893,22,97,0,0,1,NA,"NaN",NA
"1811","GO",9894,22,97,0,0,1,NA,"NaN",NA
"1812","GO",9895,22,97,0,0,1,NA,"NaN",NA
"1813","GO",9896,22,97,0,0,1,NA,"NaN",NA
"1814","GO",9897,22,97,0,0,1,NA,"NaN",NA
"1815","GO",9898,22,97,0,0,1,NA,"NaN",NA
"1816","GO",9927,21,97,1,0,0.185,0.193,"Inf",0
"1817","GO",9966,0,2,22,95,1,0.062,"Inf",0
"1818","GO",9967,0,1,22,96,1,0.044,"Inf",0
"1819","GO",9968,0,1,22,96,1,0.044,"Inf",0
"1820","GO",9970,22,96,0,1,1,-0.044,"0.000",Inf
"1821","GO",9972,22,96,0,1,1,-0.044,"0.000",Inf
"1822","GO",9975,22,94,0,3,1,-0.077,"0.000",Inf
"1823","GO",9977,22,97,0,0,1,NA,"NaN",NA
"1824","GO",9982,22,97,0,0,1,NA,"NaN",NA
"1825","GO",9986,22,97,0,0,1,NA,"NaN",NA
"1826","GO",9987,22,97,0,0,1,NA,"NaN",NA
"1827","GO",9991,22,97,0,0,1,NA,"NaN",NA
"1828","GO",9992,22,95,0,2,1,-0.062,"0.000",Inf
"1829","GO",10008,0,1,22,96,1,0.044,"Inf",0
"1830","GO",10033,22,97,0,0,1,NA,"NaN",NA
"1831","GO",10035,22,97,0,0,1,NA,"NaN",NA
"1832","GO",10038,22,97,0,0,1,NA,"NaN",NA
"1833","GO",10039,22,78,0,19,0.0222,-0.208,"0.000",Inf
"1834","GO",10041,0,3,22,94,1,0.077,"Inf",0
"1835","GO",10043,0,6,22,91,0.591,0.11,"Inf",0
"1836","GO",10106,22,97,0,0,1,NA,"NaN",NA
"1837","GO",10124,0,2,22,95,1,0.062,"Inf",0
"1838","GO",10139,22,83,0,14,0.0698,-0.174,"0.000",Inf
"1839","GO",10165,22,97,0,0,1,NA,"NaN",NA
"1840","GO",10167,22,95,0,2,1,-0.062,"0.000",Inf
"1841","GO",10181,22,97,0,0,1,NA,"NaN",NA
"1842","GO",10212,22,97,0,0,1,NA,"NaN",NA
"1843","GO",10225,0,1,22,96,1,0.044,"Inf",0
"1844","GO",10226,22,97,0,0,1,NA,"NaN",NA
"1845","GO",10243,22,97,0,0,1,NA,"NaN",NA
"1846","GO",10257,0,1,22,96,1,0.044,"Inf",0
"1847","GO",10259,0,1,22,96,1,0.044,"Inf",0
"1848","GO",10272,22,65,0,32,0.000847,-0.289,"0.000",Inf
"1849","GO",10273,22,59,0,38,8.77e-05,-0.326,"0.000",Inf
"1850","GO",10312,0,2,22,95,1,0.062,"Inf",0
"1851","GO",10326,0,10,22,87,0.205,0.144,"Inf",0
"1852","GO",10332,22,97,0,0,1,NA,"NaN",NA
"1853","GO",10340,22,97,0,0,1,NA,"NaN",NA
"1854","GO",10350,22,29,0,68,3.03e-10,-0.55,"0.000",Inf
"1855","GO",10383,0,2,22,95,1,0.062,"Inf",0
"1856","GO",10385,22,96,0,1,1,-0.044,"0.000",Inf
"1857","GO",10447,2,15,20,82,0.736,0.071,"1.830",0.547
"1858","GO",10466,22,91,0,6,0.591,-0.11,"0.000",Inf
"1859","GO",10467,22,97,0,0,1,NA,"NaN",NA
"1860","GO",10468,22,97,0,0,1,NA,"NaN",NA
"1861","GO",10469,0,1,22,96,1,0.044,"Inf",0
"1862","GO",10487,0,16,22,81,0.0405,0.188,"Inf",0
"1863","GO",10498,22,96,0,1,1,-0.044,"0.000",Inf
"1864","GO",10499,1,0,21,97,0.185,-0.193,"0.000",Inf
"1865","GO",10501,22,97,0,0,1,NA,"NaN",NA
"1866","GO",10528,21,97,1,0,0.185,0.193,"Inf",0
"1867","GO",10556,22,97,0,0,1,NA,"NaN",NA
"1868","GO",10557,22,97,0,0,1,NA,"NaN",NA
"1869","GO",10558,22,97,0,0,1,NA,"NaN",NA
"1870","GO",10562,22,97,0,0,1,NA,"NaN",NA
"1871","GO",10563,22,97,0,0,1,NA,"NaN",NA
"1872","GO",10564,22,97,0,0,1,NA,"NaN",NA
"1873","GO",10565,22,97,0,0,1,NA,"NaN",NA
"1874","GO",10604,22,97,0,0,1,NA,"NaN",NA
"1875","GO",10605,22,97,0,0,1,NA,"NaN",NA
"1876","GO",10608,22,97,0,0,1,NA,"NaN",NA
"1877","GO",10628,22,97,0,0,1,NA,"NaN",NA
"1878","GO",10629,22,97,0,0,1,NA,"NaN",NA
"1879","GO",10639,22,96,0,1,1,-0.044,"0.000",Inf
"1880","GO",10646,0,2,22,95,1,0.062,"Inf",0
"1881","GO",10647,0,1,22,96,1,0.044,"Inf",0
"1882","GO",10648,0,1,22,96,1,0.044,"Inf",0
"1883","GO",10675,22,97,0,0,1,NA,"NaN",NA
"1884","GO",10676,22,95,0,2,1,-0.062,"0.000",Inf
"1885","GO",10677,22,94,0,3,1,-0.077,"0.000",Inf
"1886","GO",10699,22,97,0,0,1,NA,"NaN",NA
"1887","GO",10755,0,43,22,54,1.57e-05,0.358,"Inf",0
"1888","GO",10756,0,43,22,54,1.57e-05,0.358,"Inf",0
"1889","GO",10810,22,97,0,0,1,NA,"NaN",NA
"1890","GO",10817,0,2,22,95,1,0.062,"Inf",0
"1891","GO",10876,22,97,0,0,1,NA,"NaN",NA
"1892","GO",10906,22,97,0,0,1,NA,"NaN",NA
"1893","GO",10907,22,95,0,2,1,-0.062,"0.000",Inf
"1894","GO",10911,22,96,0,1,1,-0.044,"0.000",Inf
"1895","GO",10921,1,27,21,70,0.0238,0.213,"8.100",0.123
"1896","GO",10941,0,1,22,96,1,0.044,"Inf",0
"1897","GO",10948,22,97,0,0,1,NA,"NaN",NA
"1898","GO",10951,22,91,0,6,0.591,-0.11,"0.000",Inf
"1899","GO",10954,0,43,22,54,1.57e-05,0.358,"Inf",0
"1900","GO",10958,22,96,0,1,1,-0.044,"0.000",Inf
"1901","GO",10962,22,94,0,3,1,-0.077,"0.000",Inf
"1902","GO",10966,22,97,0,0,1,NA,"NaN",NA
"1903","GO",10974,22,97,0,0,1,NA,"NaN",NA
"1904","GO",10981,0,1,22,96,1,0.044,"Inf",0
"1905","GO",12501,22,97,0,0,1,NA,"NaN",NA
"1906","GO",12505,1,1,21,96,0.337,-0.106,"0.219",4.57
"1907","GO",14070,22,97,0,0,1,NA,"NaN",NA
"1908","GO",15002,21,58,1,39,0.00088,-0.293,"0.0708",14.1
"1909","GO",15020,0,1,22,96,1,0.044,"Inf",0
"1910","GO",15031,22,97,0,0,1,NA,"NaN",NA
"1911","GO",15035,22,97,0,0,1,NA,"NaN",NA
"1912","GO",15036,22,97,0,0,1,NA,"NaN",NA
"1913","GO",15037,22,96,0,1,1,-0.044,"0.000",Inf
"1914","GO",15038,22,96,0,1,1,-0.044,"0.000",Inf
"1915","GO",15044,0,35,22,62,0.000214,0.307,"Inf",0
"1916","GO",15046,0,1,22,96,1,0.044,"Inf",0
"1917","GO",15074,22,97,0,0,1,NA,"NaN",NA
"1918","GO",15075,22,97,0,0,1,NA,"NaN",NA
"1919","GO",15077,22,97,0,0,1,NA,"NaN",NA
"1920","GO",15078,22,97,0,0,1,NA,"NaN",NA
"1921","GO",15079,22,97,0,0,1,NA,"NaN",NA
"1922","GO",15080,22,59,0,38,8.77e-05,-0.326,"0.000",Inf
"1923","GO",15081,22,97,0,0,1,NA,"NaN",NA
"1924","GO",15085,0,61,22,36,1.09e-08,0.488,"Inf",0
"1925","GO",15086,22,97,0,0,1,NA,"NaN",NA
"1926","GO",15087,22,96,0,1,1,-0.044,"0.000",Inf
"1927","GO",15093,22,97,0,0,1,NA,"NaN",NA
"1928","GO",15094,0,2,22,95,1,0.062,"Inf",0
"1929","GO",15095,22,96,0,1,1,-0.044,"0.000",Inf
"1930","GO",15098,22,27,0,70,9.64e-11,-0.569,"0.000",Inf
"1931","GO",15099,22,96,0,1,1,-0.044,"0.000",Inf
"1932","GO",15101,22,97,0,0,1,NA,"NaN",NA
"1933","GO",15103,22,97,0,0,1,NA,"NaN",NA
"1934","GO",15104,2,15,20,82,0.736,0.071,"1.830",0.547
"1935","GO",15105,2,15,20,82,0.736,0.071,"1.830",0.547
"1936","GO",15114,22,97,0,0,1,NA,"NaN",NA
"1937","GO",15116,22,97,0,0,1,NA,"NaN",NA
"1938","GO",15123,22,81,0,16,0.0405,-0.188,"0.000",Inf
"1939","GO",15128,0,4,22,93,1,0.089,"Inf",0
"1940","GO",15133,0,1,22,96,1,0.044,"Inf",0
"1941","GO",15134,0,1,22,96,1,0.044,"Inf",0
"1942","GO",15138,22,90,0,7,0.346,-0.119,"0.000",Inf
"1943","GO",15141,22,90,0,7,0.346,-0.119,"0.000",Inf
"1944","GO",15144,22,97,0,0,1,NA,"NaN",NA
"1945","GO",15145,18,28,4,69,1.15e-05,-0.422,"0.0902",11.1
"1946","GO",15146,0,17,22,80,0.0396,0.194,"Inf",0
"1947","GO",15148,0,5,22,92,0.583,0.1,"Inf",0
"1948","GO",15171,22,97,0,0,1,NA,"NaN",NA
"1949","GO",15172,22,61,0,36,0.000185,-0.314,"0.000",Inf
"1950","GO",15173,22,97,0,0,1,NA,"NaN",NA
"1951","GO",15174,0,13,22,84,0.123,0.167,"Inf",0
"1952","GO",15175,22,97,0,0,1,NA,"NaN",NA
"1953","GO",15179,22,97,0,0,1,NA,"NaN",NA
"1954","GO",15181,0,12,22,85,0.12,0.159,"Inf",0
"1955","GO",15183,22,61,0,36,0.000185,-0.314,"0.000",Inf
"1956","GO",15184,21,44,1,53,7.96e-06,-0.391,"0.0395",25.3
"1957","GO",15188,0,1,22,96,1,0.044,"Inf",0
"1958","GO",15189,0,1,22,96,1,0.044,"Inf",0
"1959","GO",15190,0,2,22,95,1,0.062,"Inf",0
"1960","GO",15191,22,91,0,6,0.591,-0.11,"0.000",Inf
"1961","GO",15192,0,6,22,91,0.591,0.11,"Inf",0
"1962","GO",15195,0,18,22,79,0.0234,0.201,"Inf",0
"1963","GO",15196,22,97,0,0,1,NA,"NaN",NA
"1964","GO",15199,0,3,22,94,1,0.077,"Inf",0
"1965","GO",15203,22,97,0,0,1,NA,"NaN",NA
"1966","GO",15205,22,95,0,2,1,-0.062,"0.000",Inf
"1967","GO",15207,0,8,22,89,0.349,0.128,"Inf",0
"1968","GO",15210,22,94,0,3,1,-0.077,"0.000",Inf
"1969","GO",15212,0,1,22,96,1,0.044,"Inf",0
"1970","GO",15213,0,1,22,96,1,0.044,"Inf",0
"1971","GO",15214,0,1,22,96,1,0.044,"Inf",0
"1972","GO",15220,0,3,22,94,1,0.077,"Inf",0
"1973","GO",15221,22,97,0,0,1,NA,"NaN",NA
"1974","GO",15226,0,17,22,80,0.0396,0.194,"Inf",0
"1975","GO",15232,21,94,1,3,0.564,0.031,"1.490",0.67
"1976","GO",15233,0,19,22,78,0.0222,0.208,"Inf",0
"1977","GO",15238,22,97,0,0,1,NA,"NaN",NA
"1978","GO",15250,22,50,0,47,4.33e-06,-0.385,"0.000",Inf
"1979","GO",15267,22,97,0,0,1,NA,"NaN",NA
"1980","GO",15288,22,97,0,0,1,NA,"NaN",NA
"1981","GO",15291,22,97,0,0,1,NA,"NaN",NA
"1982","GO",15292,0,3,22,94,1,0.077,"Inf",0
"1983","GO",15293,22,97,0,0,1,NA,"NaN",NA
"1984","GO",15294,22,97,0,0,1,NA,"NaN",NA
"1985","GO",15295,22,97,0,0,1,NA,"NaN",NA
"1986","GO",15296,22,96,0,1,1,-0.044,"0.000",Inf
"1987","GO",15297,22,97,0,0,1,NA,"NaN",NA
"1988","GO",15298,22,97,0,0,1,NA,"NaN",NA
"1989","GO",15299,22,97,0,0,1,NA,"NaN",NA
"1990","GO",15307,0,3,22,94,1,0.077,"Inf",0
"1991","GO",15318,22,97,0,0,1,NA,"NaN",NA
"1992","GO",15333,22,45,0,52,5.52e-07,-0.42,"0.000",Inf
"1993","GO",15341,22,97,0,0,1,NA,"NaN",NA
"1994","GO",15355,22,81,0,16,0.0405,-0.188,"0.000",Inf
"1995","GO",15360,22,81,0,16,0.0405,-0.188,"0.000",Inf
"1996","GO",15368,0,61,22,36,1.09e-08,0.488,"Inf",0
"1997","GO",15370,22,96,0,1,1,-0.044,"0.000",Inf
"1998","GO",15385,22,97,0,0,1,NA,"NaN",NA
"1999","GO",15386,22,90,0,7,0.346,-0.119,"0.000",Inf
"2000","GO",15399,22,97,0,0,1,NA,"NaN",NA
"2001","GO",15405,22,97,0,0,1,NA,"NaN",NA
"2002","GO",15407,0,12,22,85,0.12,0.159,"Inf",0
"2003","GO",15412,22,27,0,70,9.64e-11,-0.569,"0.000",Inf
"2004","GO",15415,22,97,0,0,1,NA,"NaN",NA
"2005","GO",15419,22,32,0,65,1.51e-09,-0.522,"0.000",Inf
"2006","GO",15437,22,97,0,0,1,NA,"NaN",NA
"2007","GO",15440,22,96,0,1,1,-0.044,"0.000",Inf
"2008","GO",15450,22,97,0,0,1,NA,"NaN",NA
"2009","GO",15453,21,56,1,41,0.000433,-0.306,"0.065",15.4
"2010","GO",15462,22,96,0,1,1,-0.044,"0.000",Inf
"2011","GO",15471,22,92,0,5,0.583,-0.1,"0.000",Inf
"2012","GO",15473,0,29,22,68,0.00172,0.27,"Inf",0
"2013","GO",15489,22,97,0,0,1,NA,"NaN",NA
"2014","GO",15490,0,1,22,96,1,0.044,"Inf",0
"2015","GO",15491,22,97,0,0,1,NA,"NaN",NA
"2016","GO",15496,22,34,0,63,4.16e-09,-0.505,"0.000",Inf
"2017","GO",15499,0,14,22,83,0.0698,0.174,"Inf",0
"2018","GO",15501,22,72,0,25,0.00679,-0.246,"0.000",Inf
"2019","GO",15503,22,32,0,65,1.51e-09,-0.522,"0.000",Inf
"2020","GO",15506,0,1,22,96,1,0.044,"Inf",0
"2021","GO",15519,0,5,22,92,0.583,0.1,"Inf",0
"2022","GO",15546,0,3,22,94,1,0.077,"Inf",0
"2023","GO",15556,22,95,0,2,1,-0.062,"0.000",Inf
"2024","GO",15562,22,97,0,0,1,NA,"NaN",NA
"2025","GO",15565,0,18,22,79,0.0234,0.201,"Inf",0
"2026","GO",15591,0,12,22,85,0.12,0.159,"Inf",0
"2027","GO",15606,0,1,22,96,1,0.044,"Inf",0
"2028","GO",15608,0,12,22,85,0.12,0.159,"Inf",0
"2029","GO",15611,0,12,22,85,0.12,0.159,"Inf",0
"2030","GO",15616,22,97,0,0,1,NA,"NaN",NA
"2031","GO",15628,22,97,0,0,1,NA,"NaN",NA
"2032","GO",15643,22,97,0,0,1,NA,"NaN",NA
"2033","GO",15645,0,1,22,96,1,0.044,"Inf",0
