GO_term term CLIN1_Pr NOCLIN_Pr CLIN1_Abs NOCLIN_Abs
GO 46812 0 0 23 97
GO 46820 23 97 0 0
GO 46834 0 31 23 66
GO 46835 23 97 0 0
GO 46836 23 97 0 0
GO 46838 23 96 0 1
GO 46839 23 96 0 1
GO 46855 23 96 0 1
GO 46857 0 2 23 95
GO 46870 23 96 0 1
GO 46872 23 97 0 0
GO 46873 23 97 0 0
GO 46874 23 97 0 0
GO 46889 23 97 0 0
GO 46890 23 97 0 0
GO 46892 23 86 0 11
GO 46900 23 97 0 0
GO 46901 23 97 0 0
GO 46903 23 97 0 0
GO 46906 23 97 0 0
GO 46907 23 97 0 0
GO 46912 23 97 0 0
GO 46914 23 97 0 0
GO 46915 23 97 0 0
GO 46916 23 97 0 0
GO 46917 0 1 23 96
GO 46930 23 92 0 5
GO 46933 23 97 0 0
GO 46939 23 97 0 0
GO 46940 23 97 0 0
GO 46942 23 97 0 0
GO 46943 23 97 0 0
GO 46944 23 84 0 13
GO 46961 23 97 0 0
GO 46982 0 2 23 95
GO 46983 23 97 0 0
GO 47134 23 97 0 0
GO 47405 23 97 0 0
GO 47429 23 97 0 0
GO 47451 23 97 0 0
GO 47456 23 97 0 0
GO 47465 0 5 23 92
GO 47475 0 1 23 96
GO 47480 23 97 0 0
GO 47484 23 96 0 1
GO 47485 23 97 0 0
GO 47545 23 97 0 0
GO 47547 0 4 23 93
GO 47580 14 32 9 65
GO 47589 23 53 0 44
GO 47617 23 97 0 0
GO 47631 23 97 0 0
GO 47635 23 95 0 2
GO 47661 23 97 0 0
GO 47681 0 15 23 82
GO 47693 23 94 0 3
GO 47724 1 34 22 63
GO 47808 23 97 0 0
GO 47844 23 96 0 1
GO 47917 0 12 23 85
GO 47931 22 79 1 18
GO 47952 23 97 0 0
GO 47954 23 96 0 1
GO 47975 1 34 22 63
GO 48001 23 96 0 1
GO 48018 0 1 23 96
GO 48027 23 97 0 0
GO 48029 1 22 22 75
GO 48033 1 57 22 40
GO 48034 1 57 22 40
GO 48037 23 97 0 0
GO 48038 23 97 0 0
GO 48039 23 97 0 0
GO 48162 0 1 23 96
GO 48193 0 1 23 96
GO 48255 23 97 0 0
GO 48256 23 96 0 1
GO 48284 0 1 23 96
GO 48468 0 3 23 94
GO 48476 23 97 0 0
GO 48477 0 1 23 96
GO 48500 23 95 0 2
GO 48511 0 1 23 96
GO 48513 1 2 22 95
GO 48518 23 97 0 0
GO 48519 23 97 0 0
GO 48522 23 97 0 0
GO 48523 23 97 0 0
GO 48534 0 1 23 96
GO 48536 0 1 23 96
GO 48548 0 1 23 96
GO 48549 0 1 23 96
GO 48583 23 97 0 0
GO 48584 0 1 23 96
GO 48585 1 1 22 96
GO 48589 0 1 23 96
GO 48598 0 1 23 96
GO 48608 0 1 23 96
GO 48609 0 1 23 96
GO 48646 0 3 23 94
GO 48731 1 2 22 95
GO 48856 1 5 22 92
GO 48869 0 4 23 93
GO 48870 23 97 0 0
GO 48878 23 97 0 0
GO 50084 23 96 0 1
GO 50089 0 3 23 94
GO 50136 23 97 0 0
GO 50145 23 97 0 0
GO 50163 23 97 0 0
GO 50179 23 96 0 1
GO 50218 23 97 0 0
GO 50225 22 26 1 71
GO 50263 23 83 0 14
GO 50286 23 96 0 1
GO 50308 23 96 0 1
GO 50309 23 96 0 1
GO 50311 23 97 0 0
GO 50338 23 71 0 26
GO 50343 22 96 1 1
GO 50355 23 97 0 0
GO 50380 23 65 0 32
GO 50418 23 94 0 3
GO 50440 23 97 0 0
GO 50446 0 1 23 96
GO 50483 1 92 22 5
GO 50484 1 92 22 5
GO 50486 23 95 0 2
GO 50497 23 97 0 0
GO 50511 23 97 0 0
GO 50515 23 97 0 0
GO 50518 23 97 0 0
GO 50519 0 1 23 96
GO 50526 23 97 0 0
GO 50570 23 97 0 0
GO 50577 0 7 23 90
GO 50626 0 1 23 96
GO 50650 0 0 23 97
GO 50654 0 0 23 97
GO 50660 23 97 0 0
GO 50661 23 97 0 0
GO 50662 23 97 0 0
GO 50667 23 96 0 1
GO 50776 0 1 23 96
GO 50778 0 1 23 96
GO 50779 23 95 0 2
GO 50789 23 97 0 0
GO 50790 23 97 0 0
GO 50793 23 97 0 0
GO 50794 23 97 0 0
GO 50801 23 97 0 0
GO 50821 23 97 0 0
GO 50830 0 1 23 96
GO 50832 0 1 23 96
GO 50896 23 97 0 0
GO 50897 23 96 0 1
GO 50918 0 12 23 85
GO 50920 21 43 2 54
GO 50922 1 0 22 97
GO 50997 1 27 22 70
GO 51020 23 97 0 0
GO 51049 23 97 0 0
GO 51050 23 96 0 1
GO 51051 23 97 0 0
GO 51052 23 97 0 0
GO 51053 23 97 0 0
GO 51054 23 97 0 0
GO 51055 23 97 0 0
GO 51065 23 97 0 0
GO 51075 23 97 0 0
GO 51082 23 97 0 0
GO 51083 23 96 0 1
GO 51084 23 97 0 0
GO 51085 23 97 0 0
GO 51087 23 97 0 0
GO 51090 23 97 0 0
GO 51091 0 1 23 96
GO 51092 0 1 23 96
GO 51093 0 1 23 96
GO 51095 23 95 0 2
GO 51098 0 1 23 96
GO 51101 0 1 23 96
GO 51103 23 97 0 0
GO 51108 22 20 1 77
GO 51109 22 20 1 77
GO 51117 23 97 0 0
GO 51119 22 32 1 65
GO 51128 23 97 0 0
GO 51129 23 97 0 0
GO 51130 23 97 0 0
GO 51131 0 1 23 96
GO 51156 23 97 0 0
GO 51167 1 12 22 85
GO 51169 0 1 23 96
GO 51170 0 1 23 96
GO 51171 23 97 0 0
GO 51172 23 97 0 0
GO 51173 23 97 0 0
GO 51174 23 97 0 0
GO 51179 23 97 0 0
GO 51180 23 96 0 1
GO 51181 23 97 0 0
GO 51182 21 19 2 78
GO 51184 23 94 0 3
GO 51185 21 19 2 78
GO 51186 23 97 0 0
GO 51187 22 74 1 23
GO 51188 23 97 0 0
GO 51189 23 97 0 0
GO 51191 0 1 23 96
GO 51192 23 96 0 1
GO 51193 23 96 0 1
GO 51205 23 97 0 0
GO 51208 1 0 22 97
GO 51213 23 97 0 0
GO 51223 23 97 0 0
GO 51234 23 97 0 0
GO 51235 23 64 0 33
GO 51238 23 64 0 33
GO 51239 0 1 23 96
GO 51240 0 1 23 96
GO 51241 0 1 23 96
GO 51246 23 97 0 0
GO 51247 23 97 0 0
GO 51248 23 97 0 0
GO 51252 23 97 0 0
GO 51253 23 97 0 0
GO 51254 23 97 0 0
GO 51258 23 97 0 0
GO 51259 23 97 0 0
GO 51260 23 97 0 0
GO 51261 12 3 11 94
GO 51262 23 97 0 0
GO 51270 21 57 2 40
GO 51271 1 27 22 70
GO 51273 1 61 22 36
GO 51274 1 50 22 47
GO 51275 0 11 23 86
GO 51276 23 97 0 0
GO 51278 0 2 23 95
GO 51286 0 1 23 96
GO 51287 23 97 0 0
GO 51289 23 97 0 0
GO 51291 0 3 23 94
GO 51301 23 97 0 0
GO 51302 23 97 0 0
GO 51304 23 95 0 2
GO 51321 0 2 23 95
GO 51336 23 97 0 0
GO 51338 23 97 0 0
GO 51339 0 1 23 96
GO 51341 23 97 0 0
GO 51345 23 97 0 0
GO 51346 23 97 0 0
GO 51347 23 97 0 0
GO 51349 0 1 23 96
GO 51353 23 97 0 0
GO 51409 4 50 19 47
GO 51410 0 2 23 95
GO 51452 23 97 0 0
GO 51453 23 97 0 0
GO 51454 0 4 23 93
GO 51457 0 1 23 96
GO 51472 1 30 22 67
GO 51480 0 1 23 96
GO 51483 23 97 0 0
GO 51484 23 97 0 0
GO 51499 23 97 0 0
GO 51500 23 97 0 0
GO 51536 23 97 0 0
GO 51537 23 97 0 0
GO 51538 23 97 0 0
GO 51539 23 97 0 0
GO 51540 23 97 0 0
GO 51575 23 97 0 0
GO 51595 23 36 0 61
GO 51596 23 97 0 0
GO 51597 1 1 22 96
GO 51599 0 4 23 93
GO 51602 1 1 22 96
GO 51603 23 97 0 0
GO 51604 23 97 0 0
GO 51606 14 1 9 96
GO 51607 23 96 0 1
GO 51641 23 97 0 0
GO 51649 23 97 0 0
GO 51651 23 64 0 33
GO 51674 23 97 0 0
GO 51691 0 27 23 70
GO 51692 0 27 23 70
GO 51701 23 97 0 0
GO 51703 23 96 0 1
GO 51704 23 97 0 0
GO 51707 23 97 0 0
GO 51715 23 96 0 1
GO 51716 23 97 0 0
GO 51723 23 95 0 2
GO 51726 23 97 0 0
GO 51782 23 97 0 0
GO 51788 23 95 0 2
GO 51790 23 96 0 1
GO 51801 23 96 0 1
GO 51806 23 97 0 0
GO 51817 23 97 0 0
GO 51818 23 97 0 0
GO 51828 23 97 0 0
GO 51830 1 5 22 92
GO 51870 23 96 0 1
GO 51871 23 96 0 1
GO 51883 23 97 0 0
GO 51920 23 60 0 37
GO 51952 23 96 0 1
GO 51954 23 96 0 1
GO 51955 23 96 0 1
GO 51957 23 96 0 1
GO 51983 23 97 0 0
GO 51989 23 97 0 0
GO 51990 0 3 23 94
GO 51998 23 97 0 0
GO 52027 23 96 0 1
GO 52047 23 97 0 0
GO 52126 4 31 19 66
GO 52192 4 31 19 66
GO 52212 23 97 0 0
GO 52250 23 96 0 1
GO 52331 23 96 0 1
GO 52381 23 95 0 2
GO 52547 23 91 0 6
GO 52548 23 91 0 6
GO 52590 0 4 23 93
GO 52592 23 97 0 0
GO 52621 1 17 22 80
GO 52646 23 97 0 0
GO 52652 23 94 0 3
GO 52665 23 97 0 0
GO 52666 23 97 0 0
GO 52689 23 97 0 0
GO 52693 23 97 0 0
GO 52698 0 1 23 96
GO 52699 0 1 23 96
GO 52701 0 1 23 96
GO 52703 0 1 23 96
GO 52704 0 1 23 96
GO 52708 0 1 23 96
GO 52737 0 3 23 94
GO 52738 23 37 0 60
GO 52745 23 96 0 1
GO 52803 23 97 0 0
GO 52805 23 93 0 4
GO 52834 23 96 0 1
GO 52855 23 81 0 16
GO 52856 23 81 0 16
GO 52857 23 81 0 16
GO 52858 23 95 0 2
GO 52868 0 1 23 96
GO 52875 0 2 23 95
GO 52906 22 96 1 1
GO 52907 23 97 0 0
GO 52913 23 97 0 0
GO 52914 23 96 0 1
GO 52916 23 97 0 0
GO 55029 23 96 0 1
GO 55062 23 97 0 0
GO 55065 23 97 0 0
GO 55067 23 97 0 0
GO 55069 23 97 0 0
GO 55070 22 43 1 54
GO 55072 23 97 0 0
GO 55073 23 97 0 0
GO 55074 17 61 6 36
GO 55076 23 97 0 0
GO 55078 23 94 0 3
GO 55080 23 97 0 0
GO 55081 23 97 0 0
GO 55082 23 97 0 0
GO 55083 23 97 0 0
GO 55085 23 97 0 0
GO 55086 23 97 0 0
GO 55114 23 97 0 0
GO 55129 23 97 0 0
GO 55130 23 96 0 1
GO 60003 23 59 0 38
GO 60033 0 1 23 96
GO 60089 23 97 0 0
GO 60090 23 97 0 0
GO 60170 1 0 22 97
GO 60187 23 97 0 0
GO 60241 0 1 23 96
GO 60249 1 1 22 96
GO 60255 23 97 0 0
GO 60274 23 97 0 0
GO 60322 1 1 22 96
GO 60341 23 97 0 0
GO 60429 0 1 23 96
GO 60548 0 1 23 96
GO 60589 23 97 0 0
GO 60590 23 97 0 0
GO 60627 0 1 23 96
GO 60698 23 97 0 0
GO 60699 23 97 0 0
GO 60700 23 97 0 0
GO 60701 23 97 0 0
GO 60702 23 97 0 0
GO 61013 23 97 0 0
GO 61024 23 97 0 0
GO 61025 0 1 23 96
GO 61077 23 97 0 0
GO 61134 23 91 0 6
GO 61135 23 91 0 6
GO 61458 0 1 23 96
GO 61463 0 6 23 91
GO 61475 23 97 0 0
GO 61501 1 0 22 97
GO 61503 23 97 0 0
GO 61504 23 97 0 0
GO 61505 23 97 0 0
GO 61522 23 96 0 1
GO 61542 23 97 0 0
GO 61593 0 3 23 94
GO 61598 23 96 0 1
GO 61602 0 7 23 90
GO 61603 23 96 0 1
GO 61605 23 97 0 0
GO 61640 23 97 0 0
GO 61687 23 59 0 38
GO 61695 23 97 0 0
GO 61710 23 97 0 0
GO 61720 0 3 23 94
GO 61727 23 97 0 0
GO 61731 23 97 0 0
GO 61732 0 0 23 97
GO 61733 23 95 0 2
GO 61783 23 97 0 0
GO 61798 22 93 1 4
GO 61799 22 97 1 0
GO 61984 23 96 0 1
GO 61985 23 96 0 1
GO 62012 23 97 0 0
GO 62013 23 97 0 0
GO 62014 0 24 23 73
GO 65002 23 97 0 0
GO 65003 23 97 0 0
GO 65007 23 97 0 0
GO 65008 23 97 0 0
GO 65009 23 97 0 0
GO 70003 23 96 0 1
GO 70004 23 96 0 1
GO 70006 23 97 0 0
GO 70008 23 97 0 0
GO 70011 23 97 0 0
GO 70012 23 64 0 33
GO 70013 23 97 0 0
GO 70026 22 55 1 42
GO 70035 23 97 0 0
GO 70037 23 97 0 0
GO 70038 23 97 0 0
GO 70039 23 97 0 0
GO 70040 23 96 0 1
GO 70041 23 97 0 0
GO 70042 23 96 0 1
GO 70043 23 97 0 0
GO 70050 1 1 22 96
GO 70051 0 9 23 88
GO 70063 23 97 0 0
GO 70069 23 97 0 0
GO 70084 23 97 0 0
GO 70085 21 97 2 0
GO 70178 0 2 23 95
GO 70180 23 97 0 0
GO 70181 23 97 0 0
GO 70189 22 17 1 80
GO 70201 23 97 0 0
GO 70204 23 94 0 3
GO 70205 23 95 0 2
GO 70206 23 97 0 0
GO 70207 23 97 0 0
GO 70279 23 97 0 0
GO 70283 23 97 0 0
GO 70301 23 97 0 0
GO 70329 23 92 0 5
GO 70401 23 97 0 0
GO 70402 23 97 0 0
GO 70403 23 97 0 0
GO 70404 23 93 0 4
GO 70417 23 97 0 0
GO 70453 23 96 0 1
GO 70469 23 97 0 0
GO 70470 23 97 0 0
GO 70475 23 97 0 0
GO 70476 23 97 0 0
GO 70482 3 10 20 87
GO 70525 23 97 0 0
GO 70547 23 96 0 1
GO 70548 21 97 2 0
GO 70566 23 97 0 0
GO 70567 23 97 0 0
GO 70568 23 97 0 0
GO 70569 23 97 0 0
GO 70573 23 97 0 0
GO 70574 23 97 0 0
GO 70581 23 97 0 0
GO 70588 16 61 7 36
GO 70589 23 97 0 0
GO 70592 0 2 23 95
GO 70613 1 43 22 54
GO 70628 0 0 23 97
GO 70647 0 3 23 94
GO 70677 23 97 0 0
GO 70689 21 96 2 1
GO 70717 23 97 0 0
GO 70727 23 97 0 0
GO 70733 1 11 22 86
GO 70739 23 69 0 28
GO 70778 23 61 0 36
GO 70813 22 62 1 35
GO 70814 22 62 1 35
GO 70818 23 97 0 0
GO 70819 23 97 0 0
GO 70838 23 97 0 0
GO 70848 0 1 23 96
GO 70873 23 97 0 0
GO 70874 23 94 0 3
GO 70875 23 95 0 2
GO 70881 23 96 0 1
GO 70887 23 97 0 0
GO 70894 23 97 0 0
GO 70905 23 97 0 0
GO 70925 23 97 0 0
GO 70930 22 96 1 1
GO 70968 1 30 22 67
GO 70972 23 97 0 0
GO 70988 1 19 22 78
GO 70992 23 97 0 0
GO 71071 23 97 0 0
GO 71072 23 97 0 0
GO 71103 23 97 0 0
GO 71111 0 9 23 88
GO 71139 23 97 0 0
GO 71172 23 84 0 13
GO 71214 23 97 0 0
GO 71215 0 1 23 96
GO 71216 0 1 23 96
GO 71218 23 95 0 2
GO 71219 0 1 23 96
GO 71229 23 97 0 0
GO 71230 23 91 0 6
GO 71236 23 97 0 0
GO 71237 23 97 0 0
GO 71241 23 97 0 0
GO 71243 23 97 0 0
GO 71248 23 97 0 0
GO 71249 23 95 0 2
GO 71250 23 95 0 2
GO 71265 23 97 0 0
GO 71267 23 97 0 0
GO 71276 0 1 23 96
GO 71280 23 65 0 32
GO 71281 23 77 0 20
GO 71288 23 97 0 0
GO 71292 23 65 0 32
GO 71310 23 97 0 0
GO 71363 0 1 23 96
GO 71396 0 1 23 96
GO 71417 23 97 0 0
GO 71421 0 3 23 94
GO 71422 23 96 0 1
GO 71424 23 97 0 0
GO 71450 23 96 0 1
GO 71451 23 96 0 1
GO 71466 21 7 2 90
GO 71467 23 97 0 0
GO 71468 0 1 23 96
GO 71470 23 96 0 1
GO 71472 23 96 0 1
GO 71474 23 96 0 1
GO 71475 23 96 0 1
GO 71478 23 97 0 0
GO 71482 23 97 0 0
GO 71495 23 97 0 0
GO 71496 23 97 0 0
GO 71500 4 50 19 47
GO 71502 21 97 2 0
GO 71518 0 9 23 88
GO 71522 0 1 23 96
GO 71545 23 96 0 1
GO 71554 23 97 0 0
GO 71555 23 97 0 0
GO 71575 23 97 0 0
GO 71577 23 97 0 0
GO 71616 23 97 0 0
GO 71617 22 97 1 0
GO 71667 0 1 23 96
GO 71702 23 97 0 0
GO 71704 23 97 0 0
GO 71705 23 97 0 0
GO 71709 23 97 0 0
GO 71723 23 96 0 1
GO 71731 23 97 0 0
GO 71732 0 35 23 62
GO 71766 0 0 23 97
GO 71770 0 0 23 97
GO 71772 0 1 23 96
GO 71773 0 1 23 96
GO 71804 23 97 0 0
GO 71805 23 97 0 0
GO 71806 23 97 0 0
GO 71807 1 3 22 94
GO 71826 23 97 0 0
GO 71840 23 97 0 0
GO 71852 0 2 23 95
GO 71890 22 95 1 2
GO 71897 23 97 0 0
GO 71915 0 1 23 96
GO 71916 23 97 0 0
GO 71932 23 97 0 0
GO 71941 23 97 0 0
GO 71944 23 97 0 0
GO 71949 23 97 0 0
GO 71951 23 96 0 1
GO 71963 23 96 0 1
GO 71966 0 2 23 95
GO 71972 23 97 0 0
GO 71973 23 97 0 0
GO 71975 23 96 0 1
GO 71977 23 96 0 1
GO 71978 23 79 0 18
GO 72321 23 97 0 0
GO 72322 23 97 0 0
GO 72323 23 97 0 0
GO 72329 23 97 0 0
GO 72330 23 97 0 0
GO 72331 0 1 23 96
GO 72332 0 1 23 96
GO 72337 23 97 0 0
GO 72341 23 97 0 0
GO 72344 23 96 0 1
GO 72348 23 97 0 0
GO 72349 23 55 0 42
GO 72350 23 97 0 0
GO 72351 0 5 23 92
GO 72488 23 97 0 0
GO 72490 23 45 0 52
GO 72491 23 45 0 52
GO 72501 23 97 0 0
GO 72502 23 97 0 0
GO 72503 23 97 0 0
GO 72505 23 97 0 0
GO 72506 23 97 0 0
GO 72507 23 97 0 0
GO 72509 23 97 0 0
GO 72511 23 97 0 0
GO 72521 23 97 0 0
GO 72522 23 97 0 0
GO 72523 23 97 0 0
GO 72524 23 97 0 0
GO 72525 23 97 0 0
GO 72526 23 96 0 1
GO 72527 23 97 0 0
GO 72528 23 97 0 0
GO 72529 23 97 0 0
GO 72530 0 13 23 84
GO 72531 23 96 0 1
GO 72580 0 1 23 96
GO 72581 0 1 23 96
GO 72586 23 96 0 1
GO 72593 23 97 0 0
GO 72594 23 97 0 0
GO 72595 0 1 23 96
GO 72599 23 97 0 0
GO 72657 23 97 0 0
GO 72714 0 3 23 94
GO 72747 22 4 1 93
GO 72756 22 4 1 93
GO 75713 5 17 18 80
GO 80033 23 95 0 2
GO 80090 23 97 0 0
GO 80134 23 97 0 0
GO 80135 23 97 0 0
GO 80146 23 97 0 0
GO 85027 1 5 22 92
GO 89705 23 96 0 1
GO 89715 23 97 0 0
GO 89718 0 2 23 95
GO 90066 23 97 0 0
GO 90069 23 97 0 0
GO 90070 23 97 0 0
GO 90071 23 97 0 0
GO 90079 23 97 0 0
GO 90087 23 97 0 0
GO 90093 0 1 23 96
GO 90116 0 10 23 87
GO 90143 23 96 0 1
GO 90150 23 97 0 0
GO 90160 0 1 23 96
GO 90174 0 1 23 96
GO 90304 23 97 0 0
GO 90305 23 97 0 0
GO 90313 23 97 0 0
GO 90329 23 97 0 0
GO 90352 1 8 22 89
GO 90357 23 97 0 0
GO 90407 23 97 0 0
GO 90482 21 19 2 78
GO 90483 22 40 1 57
GO 90499 23 97 0 0
GO 90501 23 97 0 0
GO 90502 23 97 0 0
GO 90503 23 97 0 0
GO 90529 23 97 0 0
GO 90533 16 12 7 85
GO 90540 0 1 23 96
GO 90563 23 97 0 0
GO 90589 0 1 23 96
GO 90599 0 27 23 70
GO 90605 23 97 0 0
GO 90609 23 96 0 1
GO 90662 23 97 0 0
GO 97035 23 97 0 0
GO 97056 23 34 0 63
GO 97159 23 97 0 0
GO 97163 23 97 0 0
GO 97164 23 97 0 0
GO 97172 23 97 0 0
GO 97190 0 1 23 96
GO 97193 0 1 23 96
GO 97216 23 97 0 0
GO 97237 23 97 0 0
GO 97264 23 95 0 2
GO 97292 0 5 23 92
GO 97293 0 5 23 92
GO 97305 0 1 23 96
GO 97306 0 1 23 96
GO 97347 23 96 0 1
GO 97366 23 97 0 0
GO 97367 23 97 0 0
GO 97428 23 97 0 0
GO 97435 12 3 11 94
GO 97458 1 1 22 96
GO 97501 23 62 0 35
GO 97506 23 97 0 0
GO 97510 23 97 0 0
GO 97577 23 64 0 33
GO 97588 23 97 0 0
GO 97617 23 97 0 0
GO 97638 0 2 23 95
GO 97659 23 97 0 0
GO 97697 21 66 2 31
GO 97708 1 1 22 96
GO 97718 23 97 0 0
GO 97730 1 0 22 97
GO 97731 1 0 22 97
GO 97733 1 0 22 97
GO 97747 23 97 0 0
GO 98015 1 4 22 93
GO 98025 1 4 22 93
GO 98027 0 1 23 96
GO 98533 23 97 0 0
GO 98542 23 96 0 1
GO 98552 23 97 0 0
GO 98561 23 96 0 1
GO 98562 23 97 0 0
GO 98567 23 97 0 0
GO 98586 23 97 0 0
GO 98588 2 1 21 96
GO 98590 1 0 22 97
GO 98630 0 9 23 88
GO 98655 23 97 0 0
GO 98656 23 97 0 0
GO 98657 0 3 23 94
GO 98660 23 97 0 0
GO 98661 23 97 0 0
GO 98662 23 97 0 0
GO 98732 23 97 0 0
GO 98739 0 2 23 95
GO 98743 0 9 23 88
GO 98754 23 97 0 0
GO 98771 23 97 0 0
GO 98772 23 97 0 0
GO 98776 23 97 0 0
GO 98791 1 1 22 96
GO 98795 0 6 23 91
GO 98796 23 97 0 0
GO 98797 23 97 0 0
GO 98798 1 3 22 94
GO 98800 1 2 22 95
GO 98803 23 97 0 0
GO 98805 0 1 23 96
GO 98809 23 84 0 13
GO 98813 23 97 0 0
GO 98869 23 97 0 0
GO 99046 23 97 0 0
GO 99116 23 96 0 1
GO 99131 23 97 0 0
GO 99132 23 97 0 0
GO 99133 23 97 0 0
GO 99516 23 97 0 0
GO 99620 0 2 23 95
GO 99621 0 3 23 94
GO 101005 0 1 23 96
GO 101031 23 97 0 0
GO 104004 23 97 0 0
GO 106004 23 97 0 0
GO 106009 23 96 0 1
GO 106026 23 97 0 0
GO 106050 22 65 1 32
GO 106074 23 97 0 0
GO 106077 0 0 23 97
GO 110017 23 96 0 1
GO 120009 23 97 0 0
GO 120010 23 97 0 0
GO 120025 1 1 22 96
GO 120038 1 0 22 97
GO 120100 23 96 0 1
GO 120101 23 96 0 1
GO 120127 0 1 23 96
GO 140030 0 0 23 97
GO 140035 0 0 23 97
GO 140096 23 97 0 0
GO 140097 23 97 0 0
GO 140098 23 97 0 0
GO 140101 23 97 0 0
GO 140102 23 97 0 0
GO 140104 23 97 0 0
GO 140110 23 97 0 0
GO 140115 23 97 0 0
GO 1900079 23 97 0 0
GO 1900081 23 97 0 0
GO 1900150 0 1 23 96
GO 1900190 22 78 1 19
GO 1900191 22 78 1 19
GO 1900231 22 78 1 19
GO 1900232 22 78 1 19
GO 1900371 0 6 23 91
GO 1900372 0 6 23 91
GO 1900542 0 6 23 91
GO 1900543 0 6 23 91
GO 1901068 23 97 0 0
GO 1901069 1 34 22 63
GO 1901070 23 97 0 0
GO 1901071 22 40 1 57
GO 1901072 16 37 7 60
GO 1901073 0 2 23 95
GO 1901135 23 97 0 0
GO 1901136 23 97 0 0
GO 1901137 23 97 0 0
GO 1901159 1 12 22 85
GO 1901193 23 97 0 0
GO 1901195 23 97 0 0
GO 1901222 0 1 23 96
GO 1901264 23 97 0 0
GO 1901265 23 97 0 0
GO 1901269 23 97 0 0
GO 1901271 23 97 0 0
GO 1901292 23 97 0 0
GO 1901293 23 97 0 0
GO 1901322 22 4 1 93
GO 1901359 23 27 0 70
GO 1901360 23 97 0 0
GO 1901361 23 97 0 0
GO 1901362 23 97 0 0
GO 1901363 23 97 0 0
GO 1901367 0 8 23 89
GO 1901401 23 96 0 1
GO 1901419 0 1 23 96
GO 1901420 0 1 23 96
GO 1901463 23 96 0 1
GO 1901474 0 3 23 94
GO 1901505 23 97 0 0
GO 1901530 23 97 0 0
GO 1901562 22 4 1 93
GO 1901564 23 97 0 0
GO 1901565 23 97 0 0
GO 1901566 23 97 0 0
GO 1901575 23 97 0 0
GO 1901576 23 97 0 0
GO 1901605 23 97 0 0
GO 1901606 23 97 0 0
GO 1901607 23 97 0 0
GO 1901611 23 97 0 0
GO 1901612 23 94 0 3
GO 1901615 23 97 0 0
GO 1901616 23 97 0 0
GO 1901617 23 97 0 0
GO 1901642 23 97 0 0
GO 1901652 23 97 0 0
GO 1901653 23 97 0 0
GO 1901654 23 38 0 59
GO 1901655 22 4 1 93
GO 1901657 23 97 0 0
GO 1901658 23 97 0 0
GO 1901659 23 97 0 0
GO 1901661 23 97 0 0
GO 1901663 23 97 0 0
GO 1901678 23 97 0 0
GO 1901680 23 91 0 6
GO 1901681 23 97 0 0
GO 1901682 23 97 0 0
GO 1901698 23 97 0 0
GO 1901699 23 97 0 0
GO 1901700 23 97 0 0
GO 1901701 23 97 0 0
GO 1901873 21 43 2 54
GO 1901875 21 43 2 54
GO 1901891 23 97 0 0
GO 1901892 23 97 0 0
GO 1901973 23 96 0 1
GO 1901981 0 1 23 96
GO 1902021 21 50 2 47
GO 1902022 0 1 23 96
GO 1902023 0 14 23 83
GO 1902047 23 97 0 0
GO 1902170 23 95 0 2
GO 1902201 1 20 22 77
GO 1902221 23 97 0 0
GO 1902222 23 96 0 1
GO 1902223 23 97 0 0
GO 1902280 23 95 0 2
GO 1902292 23 96 0 1
GO 1902328 23 96 0 1
GO 1902358 23 97 0 0
GO 1902369 23 97 0 0
GO 1902373 23 97 0 0
GO 1902410 23 97 0 0
GO 1902412 23 97 0 0
GO 1902413 23 97 0 0
GO 1902444 23 97 0 0
GO 1902475 23 97 0 0
GO 1902493 0 3 23 94
GO 1902494 23 97 0 0
GO 1902495 23 97 0 0
GO 1902531 0 1 23 96
GO 1902532 0 1 23 96
GO 1902555 23 96 0 1
GO 1902599 0 3 23 94
GO 1902600 23 97 0 0
GO 1902601 23 59 0 38
GO 1902603 21 17 2 80
GO 1902626 23 97 0 0
GO 1902679 23 97 0 0
GO 1902680 23 97 0 0
GO 1902757 23 96 0 1
GO 1902758 23 96 0 1
GO 1902759 0 7 23 90
GO 1902760 0 7 23 90
GO 1902776 0 3 23 94
GO 1902777 0 3 23 94
GO 1902834 23 96 0 1
GO 1902836 23 96 0 1
GO 1903008 23 97 0 0
GO 1903046 0 2 23 95
GO 1903047 23 97 0 0
GO 1903136 22 62 1 35
GO 1903227 1 34 22 63
GO 1903228 1 34 22 63
GO 1903311 23 97 0 0
GO 1903312 23 97 0 0
GO 1903313 0 8 23 89
GO 1903314 1 8 22 89
GO 1903317 1 43 22 54
GO 1903319 1 43 22 54
GO 1903338 0 1 23 96
GO 1903352 23 34 0 63
GO 1903400 0 2 23 95
GO 1903401 0 1 23 96
GO 1903424 23 97 0 0
GO 1903425 23 97 0 0
GO 1903436 23 97 0 0
GO 1903437 23 97 0 0
GO 1903506 23 97 0 0
GO 1903507 23 97 0 0
GO 1903508 23 97 0 0
GO 1903509 23 97 0 0
GO 1903510 0 0 23 97
GO 1903533 23 97 0 0
GO 1903555 0 1 23 96
GO 1903556 0 1 23 96
GO 1903711 21 1 2 96
GO 1903712 23 97 0 0
GO 1903714 23 91 0 6
GO 1903725 23 97 0 0
GO 1903726 23 97 0 0
GO 1903785 23 91 0 6
GO 1903789 23 96 0 1
GO 1903791 23 94 0 3
GO 1903792 23 97 0 0
